584 	 0 	 0 	 1.39 	 3328 	 0.00207039 	 483.00000000 	 1.00000000 	 0.00207039 	 483.00000000 	 425238 	 43525.8 	 43200 	 0 	 .\mup_settings_ff0404070602.txt_00.txt 
588 	 0 	 0 	 2.82 	 3316 	 0.00203666 	 491.00000000 	 1.00000000 	 0.00203666 	 491.00000000 	 428769 	 43224.7 	 43200 	 0 	 .\mup_settings_ff0505070602.txt_00.txt 
572 	 0 	 0 	 4.26 	 3238 	 0.00211416 	 473.00000000 	 1.00000000 	 0.00211416 	 473.00000000 	 424458 	 43743.8 	 43200 	 0 	 .\mup_settings_ff0606070602.txt_00.txt 
587 	 0 	 0 	 6.73 	 3304 	 0.00215054 	 465.00000000 	 1.00000000 	 0.00215054 	 465.00000000 	 430177 	 43312.0 	 43200 	 0 	 .\mup_settings_ff0707070602.txt_00.txt 
584 	 0 	 0 	 6.08 	 3236 	 0.00216920 	 461.00000000 	 1.00000000 	 0.00216920 	 461.00000000 	 452745 	 43420.1 	 43200 	 0 	 .\mup_settings_ff0808070602.txt_00.txt 
561 	 0 	 0 	 6.02 	 3094 	 0.00210970 	 474.00000000 	 1.00000000 	 0.00210970 	 474.00000000 	 459334 	 43429.4 	 43200 	 0 	 .\mup_settings_ff0909070602.txt_00.txt 
555 	 0 	 0 	 2.38 	 3116 	 0.00202020 	 495.00000000 	 1.00000000 	 0.00202020 	 495.00000000 	 469052 	 43695.9 	 43200 	 0 	 .\mup_settings_ff1010070602.txt_00.txt 
572 	 0 	 0 	 2.32 	 3637 	 0.00215983 	 463.00000000 	 1.00000000 	 0.00215983 	 463.00000000 	 180396 	 43339.5 	 43200 	 0 	 .\mup_settings_ff0101070605.txt_00.txt 
563 	 0 	 0 	 4.16 	 3549 	 0.00223214 	 448.00000000 	 1.00000000 	 0.00223214 	 448.00000000 	 179277 	 43314.1 	 43200 	 0 	 .\mup_settings_ff0202070605.txt_00.txt 
577 	 0 	 0 	 1.47 	 3583 	 0.00227790 	 439.00000000 	 1.00000000 	 0.00227790 	 439.00000000 	 195262 	 43384.7 	 43200 	 0 	 .\mup_settings_ff0303070605.txt_00.txt 
584 	 0 	 0 	 2.70 	 3736 	 0.00218818 	 457.00000000 	 1.00000000 	 0.00218818 	 457.00000000 	 173294 	 43300.4 	 43200 	 0 	 .\mup_settings_ff0404070605.txt_00.txt 
588 	 0 	 0 	 8.74 	 3723 	 0.00218341 	 458.00000000 	 1.00000000 	 0.00218341 	 458.00000000 	 174842 	 44403.1 	 43200 	 0 	 .\mup_settings_ff0505070605.txt_00.txt 
572 	 0 	 0 	 2.32 	 3637 	 0.00221239 	 452.00000000 	 1.00000000 	 0.00221239 	 452.00000000 	 169392 	 43326.6 	 43200 	 0 	 .\mup_settings_ff0606070605.txt_00.txt 
587 	 0 	 0 	 1.33 	 3711 	 0.00222222 	 450.00000000 	 1.00000000 	 0.00222222 	 450.00000000 	 175039 	 43273.9 	 43200 	 0 	 .\mup_settings_ff0707070605.txt_00.txt 
584 	 0 	 0 	 2.07 	 3636 	 0.00227790 	 439.00000000 	 1.00000000 	 0.00227790 	 439.00000000 	 184103 	 43770.8 	 43200 	 0 	 .\mup_settings_ff0808070605.txt_00.txt 
561 	 0 	 0 	 6.19 	 3478 	 0.00215517 	 464.00000000 	 1.00000000 	 0.00215517 	 464.00000000 	 187760 	 43434.0 	 43200 	 0 	 .\mup_settings_ff0909070605.txt_00.txt 
555 	 0 	 0 	 9.57 	 3501 	 0.00209205 	 478.00000000 	 1.00000000 	 0.00209205 	 478.00000000 	 187000 	 43651.9 	 43200 	 0 	 .\mup_settings_ff1010070605.txt_00.txt 
572 	 0 	 0 	 9.95 	 3938 	 0.00217391 	 460.00000000 	 1.00000000 	 0.00217391 	 460.00000000 	 88414 	 43577.0 	 43200 	 0 	 .\mup_settings_ff0101070610.txt_00.txt 
563 	 0 	 0 	 8.51 	 3844 	 0.00225225 	 444.00000000 	 1.00000000 	 0.00225225 	 444.00000000 	 88942 	 44388.5 	 43200 	 0 	 .\mup_settings_ff0202070610.txt_00.txt 
577 	 0 	 0 	 3.09 	 3881 	 0.00227790 	 439.00000000 	 1.00000000 	 0.00227790 	 439.00000000 	 95065 	 43668.6 	 43200 	 0 	 .\mup_settings_ff0303070610.txt_00.txt 
584 	 0 	 0 	 1.94 	 4045 	 0.00219298 	 456.00000000 	 1.00000000 	 0.00219298 	 456.00000000 	 82272 	 43318.9 	 43200 	 0 	 .\mup_settings_ff0404070610.txt_00.txt 
588 	 0 	 0 	 1.57 	 4032 	 0.00219780 	 455.00000000 	 1.00000000 	 0.00219780 	 455.00000000 	 82210 	 43600.9 	 43200 	 0 	 .\mup_settings_ff0505070610.txt_00.txt 
572 	 0 	 0 	 9.95 	 3938 	 0.00219780 	 455.00000000 	 1.00000000 	 0.00219780 	 455.00000000 	 80823 	 43700.8 	 43200 	 0 	 .\mup_settings_ff0606070610.txt_00.txt 
587 	 0 	 0 	 2.99 	 4018 	 0.00225225 	 444.00000000 	 1.00000000 	 0.00225225 	 444.00000000 	 84587 	 43440.4 	 43200 	 0 	 .\mup_settings_ff0707070610.txt_00.txt 
584 	 0 	 0 	 3.54 	 3938 	 0.00224215 	 446.00000000 	 1.00000000 	 0.00224215 	 446.00000000 	 86998 	 43467.0 	 43200 	 0 	 .\mup_settings_ff0808070610.txt_00.txt 
561 	 0 	 0 	 1.93 	 3769 	 0.00224215 	 446.00000000 	 1.00000000 	 0.00224215 	 446.00000000 	 91685 	 44296.4 	 43200 	 0 	 .\mup_settings_ff0909070610.txt_00.txt 
555 	 0 	 0 	 4.77 	 3793 	 0.00210526 	 475.00000000 	 1.00000000 	 0.00210526 	 475.00000000 	 90812 	 44102.2 	 43200 	 0 	 .\mup_settings_ff1010070610.txt_00.txt 
572 	 0 	 0 	 4.26 	 4240 	 0.00218341 	 458.00000000 	 1.00000000 	 0.00218341 	 458.00000000 	 42024 	 44118.0 	 43200 	 0 	 .\mup_settings_ff0101070620.txt_00.txt 
563 	 0 	 0 	 1.74 	 4140 	 0.00223214 	 448.00000000 	 1.00000000 	 0.00223214 	 448.00000000 	 42160 	 44003.7 	 43200 	 0 	 .\mup_settings_ff0202070620.txt_00.txt 
577 	 0 	 0 	 6.48 	 4179 	 0.00229885 	 435.00000000 	 1.00000000 	 0.00229885 	 435.00000000 	 44019 	 43371.4 	 43200 	 0 	 .\mup_settings_ff0303070620.txt_00.txt 
584 	 0 	 0 	 1.39 	 4354 	 0.00219780 	 455.00000000 	 1.00000000 	 0.00219780 	 455.00000000 	 39805 	 43594.6 	 43200 	 0 	 .\mup_settings_ff0404070620.txt_00.txt 
588 	 0 	 0 	 2.82 	 4340 	 0.00221239 	 452.00000000 	 1.00000000 	 0.00221239 	 452.00000000 	 39976 	 43382.0 	 43200 	 0 	 .\mup_settings_ff0505070620.txt_00.txt 
